Timestep,Rate,Storm,Unit,Accumulation
31DEC2023 20:00:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:10:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:20:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:30:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:40:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 20:50:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0
31DEC2023 21:00:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.02145
31DEC2023 21:10:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.025024999
31DEC2023 21:20:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0286
31DEC2023 21:30:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.032175
31DEC2023 21:40:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.03575
31DEC2023 21:50:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.039325
31DEC2023 22:00:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0429
31DEC2023 22:10:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.046475
31DEC2023 22:20:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.05005
31DEC2023 22:30:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.053625003
31DEC2023 22:40:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0572
31DEC2023 22:50:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.060775
31DEC2023 23:00:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.06435
31DEC2023 23:10:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.067925
31DEC2023 23:20:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0715
31DEC2023 23:30:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.075075
31DEC2023 23:40:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.07865
31DEC2023 23:50:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.082225
01JAN2024 00:00:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.0858
01JAN2024 00:10:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.089375
01JAN2024 00:20:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.09295
01JAN2024 00:30:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.096525
01JAN2024 00:40:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.100099996
01JAN2024 00:50:00,0.02145,10_sqmi_0.5PMF,Inches per Hour,0.103675
01JAN2024 01:00:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.10725
01JAN2024 01:10:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.11320833
01JAN2024 01:20:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.119166665
01JAN2024 01:30:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.125125
01JAN2024 01:40:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.13108334
01JAN2024 01:50:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.13704167
01JAN2024 02:00:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.143
01JAN2024 02:10:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.14895834
01JAN2024 02:20:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.15491667
01JAN2024 02:30:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.16087501
01JAN2024 02:40:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.16683334
01JAN2024 02:50:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.17279167
01JAN2024 03:00:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.17875001
01JAN2024 03:10:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.18470834
01JAN2024 03:20:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.19066668
01JAN2024 03:30:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.19662501
01JAN2024 03:40:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.20258334
01JAN2024 03:50:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.20854168
01JAN2024 04:00:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.21450001
01JAN2024 04:10:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.22045834
01JAN2024 04:20:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.22641668
01JAN2024 04:30:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.23237501
01JAN2024 04:40:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.23833334
01JAN2024 04:50:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.24429168
01JAN2024 05:00:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.25025
01JAN2024 05:10:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.25620836
01JAN2024 05:20:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.26216668
01JAN2024 05:30:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.268125
01JAN2024 05:40:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.27408335
01JAN2024 05:50:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.2800417
01JAN2024 06:00:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.286
01JAN2024 06:10:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.29195833
01JAN2024 06:20:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.29791668
01JAN2024 06:30:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.30387503
01JAN2024 06:40:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.30983335
01JAN2024 06:50:00,0.03575,10_sqmi_0.5PMF,Inches per Hour,0.31579167
01JAN2024 07:00:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.32175002
01JAN2024 07:10:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.331925
01JAN2024 07:20:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.34210002
01JAN2024 07:30:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.352275
01JAN2024 07:40:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.36245
01JAN2024 07:50:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.37262502
01JAN2024 08:00:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.3828
01JAN2024 08:10:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.392975
01JAN2024 08:20:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.40315002
01JAN2024 08:30:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.413325
01JAN2024 08:40:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.4235
01JAN2024 08:50:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.43367502
01JAN2024 09:00:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.44385
01JAN2024 09:10:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.45402503
01JAN2024 09:20:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.46420002
01JAN2024 09:30:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.474375
01JAN2024 09:40:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.48455003
01JAN2024 09:50:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.49472505
01JAN2024 10:00:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.50490004
01JAN2024 10:10:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.515075
01JAN2024 10:20:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.52525
01JAN2024 10:30:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.53542507
01JAN2024 10:40:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.54560006
01JAN2024 10:50:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.55577505
01JAN2024 11:00:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.56595004
01JAN2024 11:10:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.576125
01JAN2024 11:20:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.5863
01JAN2024 11:30:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.596475
01JAN2024 11:40:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.60665005
01JAN2024 11:50:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.61682504
01JAN2024 12:00:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.62700003
01JAN2024 12:10:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.637175
01JAN2024 12:20:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.64735
01JAN2024 12:30:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.65752506
01JAN2024 12:40:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.66770005
01JAN2024 12:50:00,0.06105,10_sqmi_0.5PMF,Inches per Hour,0.67787504
01JAN2024 13:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.68805003
01JAN2024 13:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.6996917
01JAN2024 13:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.71133333
01JAN2024 13:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.722975
01JAN2024 13:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.7346167
01JAN2024 13:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.7462583
01JAN2024 14:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.7579
01JAN2024 14:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.7695417
01JAN2024 14:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.7811833
01JAN2024 14:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.792825
01JAN2024 14:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.80446666
01JAN2024 14:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.8161083
01JAN2024 15:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.82774997
01JAN2024 15:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.83939165
01JAN2024 15:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.8510333
01JAN2024 15:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.86267495
01JAN2024 15:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.87431663
01JAN2024 15:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,0.88595825
01JAN2024 16:00:00,0.0715,10_sqmi_0.5PMF,Inches per Hour,0.89759994
01JAN2024 16:10:00,0.0715,10_sqmi_0.5PMF,Inches per Hour,0.9095166
01JAN2024 16:20:00,0.0715,10_sqmi_0.5PMF,Inches per Hour,0.92143327
01JAN2024 16:30:00,0.0715,10_sqmi_0.5PMF,Inches per Hour,0.93334997
01JAN2024 16:40:00,0.0715,10_sqmi_0.5PMF,Inches per Hour,0.9452666
01JAN2024 16:50:00,0.0715,10_sqmi_0.5PMF,Inches per Hour,0.95718324
01JAN2024 17:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,0.96909994
01JAN2024 17:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,0.9816583
01JAN2024 17:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,0.9942166
01JAN2024 17:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.0067749
01JAN2024 17:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.0193332
01JAN2024 17:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.0318916
01JAN2024 18:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.0444499
01JAN2024 18:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.0570083
01JAN2024 18:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.0695666
01JAN2024 18:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.082125
01JAN2024 18:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.0946833
01JAN2024 18:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.1072416
01JAN2024 19:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.1198
01JAN2024 19:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.1323583
01JAN2024 19:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.1449167
01JAN2024 19:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.157475
01JAN2024 19:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.1700333
01JAN2024 19:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.1825917
01JAN2024 20:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.19515
01JAN2024 20:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.2077084
01JAN2024 20:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.2202667
01JAN2024 20:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.232825
01JAN2024 20:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.2453834
01JAN2024 20:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.2579417
01JAN2024 21:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.2705001
01JAN2024 21:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.2830584
01JAN2024 21:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.2956167
01JAN2024 21:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.3081751
01JAN2024 21:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.3207334
01JAN2024 21:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.3332918
01JAN2024 22:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.3458501
01JAN2024 22:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.3584085
01JAN2024 22:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.3709668
01JAN2024 22:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.3835251
01JAN2024 22:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.3960835
01JAN2024 22:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.4086418
01JAN2024 23:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.4212002
01JAN2024 23:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.4337585
01JAN2024 23:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.4463168
01JAN2024 23:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.4588752
01JAN2024 23:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.4714335
01JAN2024 23:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,1.4839919
02JAN2024 00:00:00,0.07975,10_sqmi_0.5PMF,Inches per Hour,1.4965502
02JAN2024 00:10:00,0.07975,10_sqmi_0.5PMF,Inches per Hour,1.5098419
02JAN2024 00:20:00,0.07975,10_sqmi_0.5PMF,Inches per Hour,1.5231335
02JAN2024 00:30:00,0.07975,10_sqmi_0.5PMF,Inches per Hour,1.5364251
02JAN2024 00:40:00,0.07975,10_sqmi_0.5PMF,Inches per Hour,1.5497168
02JAN2024 00:50:00,0.07975,10_sqmi_0.5PMF,Inches per Hour,1.5630085
02JAN2024 01:00:00,0.17545,10_sqmi_0.5PMF,Inches per Hour,1.5763001
02JAN2024 01:10:00,0.17545,10_sqmi_0.5PMF,Inches per Hour,1.6055418
02JAN2024 01:20:00,0.17545,10_sqmi_0.5PMF,Inches per Hour,1.6347835
02JAN2024 01:30:00,0.17545,10_sqmi_0.5PMF,Inches per Hour,1.6640251
02JAN2024 01:40:00,0.17545,10_sqmi_0.5PMF,Inches per Hour,1.6932667
02JAN2024 01:50:00,0.17545,10_sqmi_0.5PMF,Inches per Hour,1.7225084
02JAN2024 02:00:00,0.22385,10_sqmi_0.5PMF,Inches per Hour,1.7517501
02JAN2024 02:10:00,0.22385,10_sqmi_0.5PMF,Inches per Hour,1.7890584
02JAN2024 02:20:00,0.22385,10_sqmi_0.5PMF,Inches per Hour,1.8263668
02JAN2024 02:30:00,0.22385,10_sqmi_0.5PMF,Inches per Hour,1.8636751
02JAN2024 02:40:00,0.22385,10_sqmi_0.5PMF,Inches per Hour,1.9009835
02JAN2024 02:50:00,0.22385,10_sqmi_0.5PMF,Inches per Hour,1.9382918
02JAN2024 03:00:00,0.2761,10_sqmi_0.5PMF,Inches per Hour,1.9756001
02JAN2024 03:10:00,0.2761,10_sqmi_0.5PMF,Inches per Hour,2.0216167
02JAN2024 03:20:00,0.2761,10_sqmi_0.5PMF,Inches per Hour,2.0676334
02JAN2024 03:30:00,0.2761,10_sqmi_0.5PMF,Inches per Hour,2.11365
02JAN2024 03:40:00,0.2761,10_sqmi_0.5PMF,Inches per Hour,2.1596668
02JAN2024 03:50:00,0.2761,10_sqmi_0.5PMF,Inches per Hour,2.2056835
02JAN2024 04:00:00,0.3311,10_sqmi_0.5PMF,Inches per Hour,2.2517002
02JAN2024 04:10:00,0.3311,10_sqmi_0.5PMF,Inches per Hour,2.3068836
02JAN2024 04:20:00,0.3311,10_sqmi_0.5PMF,Inches per Hour,2.3620667
02JAN2024 04:30:00,0.3311,10_sqmi_0.5PMF,Inches per Hour,2.4172502
02JAN2024 04:40:00,0.3311,10_sqmi_0.5PMF,Inches per Hour,2.4724336
02JAN2024 04:50:00,0.3311,10_sqmi_0.5PMF,Inches per Hour,2.5276167
02JAN2024 05:00:00,0.38995,10_sqmi_0.5PMF,Inches per Hour,2.5828001
02JAN2024 05:10:00,0.38995,10_sqmi_0.5PMF,Inches per Hour,2.6477919
02JAN2024 05:20:00,0.38995,10_sqmi_0.5PMF,Inches per Hour,2.7127836
02JAN2024 05:30:00,0.38995,10_sqmi_0.5PMF,Inches per Hour,2.7777753
02JAN2024 05:40:00,0.38995,10_sqmi_0.5PMF,Inches per Hour,2.8427668
02JAN2024 05:50:00,0.38995,10_sqmi_0.5PMF,Inches per Hour,2.9077585
02JAN2024 06:00:00,0.45155,10_sqmi_0.5PMF,Inches per Hour,2.9727502
02JAN2024 06:10:00,0.45155,10_sqmi_0.5PMF,Inches per Hour,3.0480084
02JAN2024 06:20:00,0.45155,10_sqmi_0.5PMF,Inches per Hour,3.123267
02JAN2024 06:30:00,0.45155,10_sqmi_0.5PMF,Inches per Hour,3.1985252
02JAN2024 06:40:00,0.45155,10_sqmi_0.5PMF,Inches per Hour,3.2737834
02JAN2024 06:50:00,0.45155,10_sqmi_0.5PMF,Inches per Hour,3.349042
02JAN2024 07:00:00,0.6105,10_sqmi_0.5PMF,Inches per Hour,3.4243002
02JAN2024 07:10:00,0.6105,10_sqmi_0.5PMF,Inches per Hour,3.52605
02JAN2024 07:20:00,0.6105,10_sqmi_0.5PMF,Inches per Hour,3.6278002
02JAN2024 07:30:00,0.6105,10_sqmi_0.5PMF,Inches per Hour,3.7295501
02JAN2024 07:40:00,0.6105,10_sqmi_0.5PMF,Inches per Hour,3.8313
02JAN2024 07:50:00,0.6105,10_sqmi_0.5PMF,Inches per Hour,3.9330502
02JAN2024 08:00:00,1.4025,10_sqmi_0.5PMF,Inches per Hour,4.0348
02JAN2024 08:10:00,1.4025,10_sqmi_0.5PMF,Inches per Hour,4.26855
02JAN2024 08:20:00,1.4025,10_sqmi_0.5PMF,Inches per Hour,4.5023003
02JAN2024 08:30:00,1.4025,10_sqmi_0.5PMF,Inches per Hour,4.73605
02JAN2024 08:40:00,1.4025,10_sqmi_0.5PMF,Inches per Hour,4.9698
02JAN2024 08:50:00,1.4025,10_sqmi_0.5PMF,Inches per Hour,5.2035503
02JAN2024 09:00:00,1.7985,10_sqmi_0.5PMF,Inches per Hour,5.4373
02JAN2024 09:10:00,1.7985,10_sqmi_0.5PMF,Inches per Hour,5.73705
02JAN2024 09:20:00,1.7985,10_sqmi_0.5PMF,Inches per Hour,6.0368004
02JAN2024 09:30:00,1.7985,10_sqmi_0.5PMF,Inches per Hour,6.33655
02JAN2024 09:40:00,1.7985,10_sqmi_0.5PMF,Inches per Hour,6.6363
02JAN2024 09:50:00,1.7985,10_sqmi_0.5PMF,Inches per Hour,6.9360504
02JAN2024 10:00:00,7.48,10_sqmi_0.5PMF,Inches per Hour,7.2358003
02JAN2024 10:10:00,7.48,10_sqmi_0.5PMF,Inches per Hour,8.482467
02JAN2024 10:20:00,7.48,10_sqmi_0.5PMF,Inches per Hour,9.729134
02JAN2024 10:30:00,7.48,10_sqmi_0.5PMF,Inches per Hour,10.9758005
02JAN2024 10:40:00,7.48,10_sqmi_0.5PMF,Inches per Hour,12.222467
02JAN2024 10:50:00,7.48,10_sqmi_0.5PMF,Inches per Hour,13.469133
02JAN2024 11:00:00,1.65,10_sqmi_0.5PMF,Inches per Hour,14.7158
02JAN2024 11:10:00,1.65,10_sqmi_0.5PMF,Inches per Hour,14.990801
02JAN2024 11:20:00,1.65,10_sqmi_0.5PMF,Inches per Hour,15.2658
02JAN2024 11:30:00,1.65,10_sqmi_0.5PMF,Inches per Hour,15.5408
02JAN2024 11:40:00,1.65,10_sqmi_0.5PMF,Inches per Hour,15.815801
02JAN2024 11:50:00,1.65,10_sqmi_0.5PMF,Inches per Hour,16.090801
02JAN2024 12:00:00,1.056,10_sqmi_0.5PMF,Inches per Hour,16.3658
02JAN2024 12:10:00,1.056,10_sqmi_0.5PMF,Inches per Hour,16.541801
02JAN2024 12:20:00,1.056,10_sqmi_0.5PMF,Inches per Hour,16.7178
02JAN2024 12:30:00,1.056,10_sqmi_0.5PMF,Inches per Hour,16.8938
02JAN2024 12:40:00,1.056,10_sqmi_0.5PMF,Inches per Hour,17.069801
02JAN2024 12:50:00,1.056,10_sqmi_0.5PMF,Inches per Hour,17.2458
02JAN2024 13:00:00,0.1386,10_sqmi_0.5PMF,Inches per Hour,17.4218
02JAN2024 13:10:00,0.1386,10_sqmi_0.5PMF,Inches per Hour,17.4449
02JAN2024 13:20:00,0.1386,10_sqmi_0.5PMF,Inches per Hour,17.468
02JAN2024 13:30:00,0.1386,10_sqmi_0.5PMF,Inches per Hour,17.4911
02JAN2024 13:40:00,0.1386,10_sqmi_0.5PMF,Inches per Hour,17.5142
02JAN2024 13:50:00,0.1386,10_sqmi_0.5PMF,Inches per Hour,17.5373
02JAN2024 14:00:00,0.1166,10_sqmi_0.5PMF,Inches per Hour,17.5604
02JAN2024 14:10:00,0.1166,10_sqmi_0.5PMF,Inches per Hour,17.579834
02JAN2024 14:20:00,0.1166,10_sqmi_0.5PMF,Inches per Hour,17.599266
02JAN2024 14:30:00,0.1166,10_sqmi_0.5PMF,Inches per Hour,17.6187
02JAN2024 14:40:00,0.1166,10_sqmi_0.5PMF,Inches per Hour,17.638134
02JAN2024 14:50:00,0.1166,10_sqmi_0.5PMF,Inches per Hour,17.657566
02JAN2024 15:00:00,0.09955,10_sqmi_0.5PMF,Inches per Hour,17.677
02JAN2024 15:10:00,0.09955,10_sqmi_0.5PMF,Inches per Hour,17.693592
02JAN2024 15:20:00,0.09955,10_sqmi_0.5PMF,Inches per Hour,17.710184
02JAN2024 15:30:00,0.09955,10_sqmi_0.5PMF,Inches per Hour,17.726776
02JAN2024 15:40:00,0.09955,10_sqmi_0.5PMF,Inches per Hour,17.743366
02JAN2024 15:50:00,0.09955,10_sqmi_0.5PMF,Inches per Hour,17.759958
02JAN2024 16:00:00,0.088,10_sqmi_0.5PMF,Inches per Hour,17.77655
02JAN2024 16:10:00,0.088,10_sqmi_0.5PMF,Inches per Hour,17.791218
02JAN2024 16:20:00,0.088,10_sqmi_0.5PMF,Inches per Hour,17.805883
02JAN2024 16:30:00,0.088,10_sqmi_0.5PMF,Inches per Hour,17.820549
02JAN2024 16:40:00,0.088,10_sqmi_0.5PMF,Inches per Hour,17.835217
02JAN2024 16:50:00,0.088,10_sqmi_0.5PMF,Inches per Hour,17.849884
02JAN2024 17:00:00,0.08195,10_sqmi_0.5PMF,Inches per Hour,17.86455
02JAN2024 17:10:00,0.08195,10_sqmi_0.5PMF,Inches per Hour,17.878208
02JAN2024 17:20:00,0.08195,10_sqmi_0.5PMF,Inches per Hour,17.891867
02JAN2024 17:30:00,0.08195,10_sqmi_0.5PMF,Inches per Hour,17.905525
02JAN2024 17:40:00,0.08195,10_sqmi_0.5PMF,Inches per Hour,17.919182
02JAN2024 17:50:00,0.08195,10_sqmi_0.5PMF,Inches per Hour,17.93284
02JAN2024 18:00:00,0.0814,10_sqmi_0.5PMF,Inches per Hour,17.946499
02JAN2024 18:10:00,0.0814,10_sqmi_0.5PMF,Inches per Hour,17.960066
02JAN2024 18:20:00,0.0814,10_sqmi_0.5PMF,Inches per Hour,17.973633
02JAN2024 18:30:00,0.0814,10_sqmi_0.5PMF,Inches per Hour,17.987198
02JAN2024 18:40:00,0.0814,10_sqmi_0.5PMF,Inches per Hour,18.000765
02JAN2024 18:50:00,0.0814,10_sqmi_0.5PMF,Inches per Hour,18.014332
02JAN2024 19:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.027899
02JAN2024 19:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.040457
02JAN2024 19:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.053015
02JAN2024 19:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.065575
02JAN2024 19:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.078133
02JAN2024 19:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.09069
02JAN2024 20:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.103249
02JAN2024 20:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.115807
02JAN2024 20:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.128365
02JAN2024 20:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.140923
02JAN2024 20:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.153482
02JAN2024 20:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.16604
02JAN2024 21:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.178598
02JAN2024 21:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.191156
02JAN2024 21:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.203714
02JAN2024 21:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.216274
02JAN2024 21:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.228832
02JAN2024 21:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.24139
02JAN2024 22:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.253948
02JAN2024 22:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.266506
02JAN2024 22:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.279064
02JAN2024 22:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.291622
02JAN2024 22:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.304182
02JAN2024 22:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.31674
02JAN2024 23:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.329298
