InterimNam,Side,milepost,z,,,,,
S_244.08_244.32,South,244.09304924271325,465.7200012207031,,,,,
S_244.08_244.32,South,244.0945643942284,465.4100036621094,,,,,
S_244.08_244.32,South,244.0955681812402,465.4700012207031,,,,,
S_244.08_244.32,South,244.09748106118406,465.44000244140625,,,,,
S_244.08_244.32,South,244.09857954516556,465.25,,,,,
S_244.08_244.32,South,244.09909090966892,465.25,,,,,
S_244.08_244.32,South,244.09958333362235,465.3699951171875,,,,,
S_244.08_244.32,South,244.10030302972507,465.3500061035156,,,,,
S_244.08_244.32,South,244.1017234842705,465.54998779296875,,,,,
S_244.08_244.32,South,244.1025378787879,465.4899902,,,,,
S_244.08_244.32,South,244.10401515209315,465.25,,,,,
S_244.08_244.32,South,244.10554924126828,465.2900085449219,,,,,
S_244.08_244.32,South,244.1082765157295,465,,,,,
S_244.08_244.32,South,244.10873106002808,464.9899902,,,,,
S_244.08_244.32,South,244.10946969812568,465.05999755859375,,,,,
S_244.08_244.32,South,244.11015151457354,464.7200012207031,,,,,
S_244.08_244.32,South,244.1110037873008,464.9200134277344,,,,,
S_244.08_244.32,South,244.1115909096689,464.8699951171875,,,,,
S_244.08_244.32,South,244.11176136305838,464.8999938964844,,,,,
S_244.08_244.32,South,244.11208333217738,464.7399902,,,,,
S_244.08_244.32,South,244.11223484790688,464.7900085449219,,,,,
S_244.08_244.32,South,244.1124810606061,464.7900085449219,,,,,
S_244.08_244.32,South,244.11274621096527,465,,,,,
S_244.08_244.32,South,244.11321969581374,465,,,,,
S_244.08_244.32,South,244.11403409033113,464.69000244140625,,,,,
S_244.08_244.32,South,244.1146590909091,464.9100036621094,,,,,
S_244.08_244.32,South,244.1155113636364,465.0100098,,,,,
S_244.08_244.32,South,244.11573863578568,465.1099853515625,,,,,
S_244.08_244.32,South,244.11611742366446,465.1700134277344,,,,,
S_244.08_244.32,South,244.11647727388325,465.0799865722656,,,,,
S_244.08_244.32,South,244.11723484964082,465.07000732421875,,,,,
S_244.08_244.32,South,244.1174621217901,465.0199890136719,,,,,
S_244.08_244.32,South,244.1175757564198,465.05999755859375,,,,,
S_244.08_244.32,South,244.11795454429858,465.07000732421875,,,,,
S_244.08_244.32,South,244.11873106060608,465.3299865722656,,,,,
S_244.08_244.32,South,244.11941287994387,465.2200012207031,,,,,
S_244.08_244.32,South,244.1202272715713,465.2699890136719,,,,,
S_244.08_244.32,South,244.1208901503592,465.2300109863281,,,,,
S_244.08_244.32,South,244.1213825757576,465.25,,,,,
S_244.08_244.32,South,244.12185606060606,465.1700134277344,,,,,
S_244.08_244.32,South,244.12234848600446,465.1600036621094,,,,,
S_244.08_244.32,South,244.12267045512345,465.20001220703125,,,,,
S_244.08_244.32,South,244.12320075873174,465.1199951171875,,,,,
S_244.08_244.32,South,244.12333333391132,465.04998779296875,,,,,
S_244.08_244.32,South,244.1235606060606,465.05999755859375,,,,,
S_244.08_244.32,South,244.1238257564198,465.0100098,,,,,
S_244.08_244.32,South,244.12431818181818,465.0100098,,,,,
S_244.08_244.32,South,244.12469696969697,465.1300048828125,,,,,
S_244.08_244.32,South,244.12528409206507,464.9899902,,,,,
S_244.08_244.32,South,244.12556818297415,465.0199890136719,,,,,
S_244.08_244.32,South,244.12619318066223,465.2300109863281,,,,,
S_244.08_244.32,South,244.1267613624804,464.8599853515625,,,,,
S_244.08_244.32,South,244.1270265157295,464.9200134277344,,,,,
S_244.08_244.32,South,244.12723484732888,464.8500061035156,,,,,
S_244.08_244.32,South,244.1277651509372,465,,,,,
S_244.08_244.32,South,244.12820075757577,464.80999755859375,,,,,
S_244.08_244.32,South,244.1285227295847,464.5899963378906,,,,,
S_244.08_244.32,South,244.12869318297416,464.57000732421875,,,,,
S_244.08_244.32,South,244.12928030534226,465.0299987792969,,,,,
S_244.08_244.32,South,244.13001894054992,465.0899963378906,,,,,
S_244.08_244.32,South,244.13030303145902,465.07000732421875,,,,,
S_244.08_244.32,South,244.13060606291802,464.80999755859375,,,,,
S_244.08_244.32,South,244.1310795477665,464.7399902,,,,,
S_244.08_244.32,South,244.13160984848486,464.7600098,,,,,
S_244.08_244.32,South,244.13204545223354,464.4700012207031,,,,,
S_244.08_244.32,South,244.13229166782264,464.6400146484375,,,,,
S_244.08_244.32,South,244.13303030303032,464.79998779296875,,,,,
S_244.08_244.32,South,244.1337878787879,464.5,,,,,
S_244.08_244.32,South,244.13395833217737,464.5,,,,,
S_244.08_244.32,South,244.13454545454547,464.8399963378906,,,,,
S_244.08_244.32,South,244.13490530187434,464.79998779296875,,,,,
S_244.08_244.32,South,244.13528408975313,464.8599853515625,,,,,
S_244.08_244.32,South,244.1360416655107,464.79998779296875,,,,,
S_244.08_244.32,South,244.13636363751962,464.8699951171875,,,,,
S_244.08_244.32,South,244.13678030071839,465.0799865722656,,,,,
S_244.08_244.32,South,244.13696969465778,465.0799865722656,,,,,
S_244.08_244.32,South,244.13750000115598,465.0299987792969,,,,,
S_244.08_244.32,South,244.13820075526382,464.7799987792969,,,,,
S_244.08_244.32,South,244.14030302914708,464.7900085449219,,,,,
S_244.08_244.32,South,244.14087121096526,464.8299865722656,,,,,
S_244.08_244.32,South,244.14100378903476,464.9100036621094,,,,,
S_244.08_244.32,South,244.14138257691357,464.79998779296875,,,,,
S_244.08_244.32,South,244.14170454314262,464.75,,,,,
S_244.08_244.32,South,244.1424053030303,464.9700012207031,,,,,
S_244.08_244.32,South,244.14382575757577,464.4700012207031,,,,,
S_244.08_244.32,South,244.14486742424245,464.4599914550781,,,,,
S_244.08_244.32,South,244.14537879019073,464.5899963378906,,,,,
S_244.08_244.32,South,244.14581439393942,464.5199890136719,,,,,
S_244.08_244.32,South,244.14689394170588,464.7200012207031,,,,,
S_244.08_244.32,South,244.14763257691357,464.5100098,,,,,
S_244.08_244.32,South,244.14816287763193,464.44000244140625,,,,,
S_244.08_244.32,South,244.14888257806953,464.5899963378906,,,,,
S_244.08_244.32,South,244.1491098473289,464.5400085449219,,,,,
S_244.08_244.32,South,244.14958333217737,464.55999755859375,,,,,
S_244.08_244.32,South,244.15005681702587,464.7399902,,,,,
S_244.08_244.32,South,244.15053030187434,464.3299865722656,,,,,
S_244.08_244.32,South,244.15085227388326,464.32000732421875,,,,,
S_244.08_244.32,South,244.15100378672284,464.3500061035156,,,,,
S_244.08_244.32,South,244.15121212121213,464.5100098,,,,,
S_244.08_244.32,South,244.1516477249608,464.70001220703125,,,,,
S_244.08_244.32,South,244.1519318158699,464.6099853515625,,,,,
S_244.08_244.32,South,244.15287878556686,464.5400085449219,,,,,
S_244.08_244.32,South,244.15361742655438,464.6400146484375,,,,,
S_244.08_244.32,South,244.15433712121214,464.5899963378906,,,,,
S_244.08_244.32,South,244.15615530418629,464.79998779296875,,,,,
S_244.08_244.32,South,244.1562689417059,464.7799987792969,,,,,
S_244.08_244.32,South,244.15676136132444,464.4700012207031,,,,,
S_244.08_244.32,South,244.15687499884405,464.4700012207031,,,,,
S_244.08_244.32,South,244.1577272715713,464.5799865722656,,,,,
S_244.08_244.32,South,244.15835227503922,464.94000244140625,,,,,
S_244.08_244.32,South,244.15871212236812,464.9800109863281,,,,,
S_244.08_244.32,South,244.15941287647595,465.19000244140625,,,,,
S_244.08_244.32,South,244.15967803261498,464.9899902,,,,,
S_244.08_244.32,South,244.16017045223353,464.7900085449219,,,,,
S_244.08_244.32,South,244.16066287763192,464.79998779296875,,,,,
S_244.08_244.32,South,244.16128788109984,465.0899963378906,,,,,
S_244.08_244.32,South,244.1620075757576,465.1600036621094,,,,,
S_244.08_244.32,South,244.1623106072166,465.1199951171875,,,,,
S_244.08_244.32,South,244.16259469812567,465.0299987792969,,,,,
S_244.08_244.32,South,244.16274621096525,464.9200134277344,,,,,
S_244.08_244.32,South,244.16356060837256,464.67999267578125,,,,,
S_244.08_244.32,South,244.16373106176204,464.7699890136719,,,,,
S_244.08_244.32,South,244.16405302799112,464.8699951171875,,,,,
S_244.08_244.32,South,244.16422348716043,465.04998779296875,,,,,
S_244.08_244.32,South,244.1645454533895,465,,,,,
S_244.08_244.32,South,244.16551136363637,465.05999755859375,,,,,
S_244.08_244.32,South,244.16598484848487,464.9700012207031,,,,,
S_244.08_244.32,South,244.16643939278345,464.9599914550781,,,,,
S_244.08_244.32,South,244.16647727388326,464.9599914550781,,,,,
S_244.08_244.32,South,244.16651514920324,464.9700012207031,,,,,
S_244.08_244.32,South,244.16695075873173,464.7900085449219,,,,,
S_244.08_244.32,South,244.16744318413012,464.7099914550781,,,,,
S_244.08_244.32,South,244.1686742447362,464.7699890136719,,,,,
S_244.08_244.32,South,244.16888257344564,464.6499938964844,,,,,
S_244.08_244.32,South,244.16931818297417,464.6499938964844,,,,,
S_244.08_244.32,South,244.16984848369253,464.4899902,,,,,
S_244.08_244.32,South,244.17034090909092,464.4599914550781,,,,,
S_244.08_244.32,South,244.17089015035918,464.29998779296875,,,,,
S_244.08_244.32,South,244.1713068193378,464.2900085449219,,,,,
S_244.08_244.32,South,244.1723674265544,464.4700012207031,,,,,
S_244.08_244.32,South,244.1732386340517,464.2399902,,,,,
S_244.08_244.32,South,244.17350379019075,464.2900085449219,,,,,
S_244.08_244.32,South,244.17469696969698,464.19000244140625,,,,,
S_244.08_244.32,South,244.17532196738503,464.3900146484375,,,,,
S_244.08_244.32,South,244.17628787763192,464.3699951171875,,,,,
S_244.08_244.32,South,244.17662879019073,464.2900085449219,,,,,
S_244.08_244.32,South,244.1771212098093,464.25,,,,,
S_244.08_244.32,South,244.1775378787879,464.3299865722656,,,,,
S_244.08_244.32,South,244.17770833795723,464.4899902,,,,,
S_244.08_244.32,South,244.17808712583602,464.5799865722656,,,,,
S_244.08_244.32,South,244.17856061068449,464.3900146484375,,,,,
S_244.08_244.32,South,244.17905303030304,464.4100036621094,,,,,
S_244.08_244.32,South,244.17975379019074,465,,,,,
S_244.08_244.32,South,244.18049241961856,464.5299987792969,,,,,
S_244.08_244.32,South,244.18100378556687,464.0199890136719,,,,,
S_244.08_244.32,South,244.18147727041534,464.1499938964844,,,,,
S_244.08_244.32,South,244.18196970159357,464.6199951171875,,,,,
S_244.08_244.32,South,244.18293560606062,464.3599853515625,,,,,
S_244.08_244.32,South,244.18342802567918,464.3399963378906,,,,,
S_244.08_244.32,South,244.18416666666667,464.4899902,,,,,
S_244.08_244.32,South,244.18535984617293,464.42999267578125,,,,,
S_244.08_244.32,South,244.18638257806953,464.6199951171875,,,,,
S_244.08_244.32,South,244.18778408628523,464.5,,,,,
S_244.08_244.32,South,244.18857954314262,464.7600098,,,,,
S_244.08_244.32,South,244.18907197432085,464.80999755859375,,,,,
S_244.08_244.32,South,244.18971590677899,464.6700134277344,,,,,
S_244.08_244.32,South,244.19020833795722,464.6499938964844,,,,,
S_244.08_244.32,South,244.19070075757577,464.7600098,,,,,
S_244.08_244.32,South,244.1916666620428,464.80999755859375,,,,,
S_244.08_244.32,South,244.1930113659483,464.6600036621094,,,,,
S_244.08_244.32,South,244.19312499768807,464.5899963378906,,,,,
S_244.08_244.32,South,244.19333333795723,464.6099853515625,,,,,
S_244.08_244.32,South,244.19359848253657,464.4899902,,,,,
S_244.08_244.32,South,244.19382575757578,464.5899963378906,,,,,
S_244.08_244.32,South,244.19448863636364,464.5899963378906,,,,,
S_244.08_244.32,South,244.19456439856327,464.55999755859375,,,,,
S_244.08_244.32,South,244.19473484617293,464.6400146484375,,,,,
S_244.08_244.32,South,244.19522727735117,464.7200012207031,,,,,
S_244.08_244.32,South,244.19596590677898,465.0899963378906,,,,,
S_244.08_244.32,South,244.19649620749735,464.9700012207031,,,,,
S_244.08_244.32,South,244.1967045477665,464.9700012207031,,,,,
S_244.08_244.32,South,244.19698863867558,464.7399902,,,,,
S_244.08_244.32,South,244.1982007529519,464.8299865722656,,,,,
S_244.08_244.32,South,244.1984280279911,464.9200134277344,,,,,
S_244.08_244.32,South,244.1989393939394,464.9700012207031,,,,,
S_244.08_244.32,South,244.20024621674511,464.9100036621094,,,,,
S_244.08_244.32,South,244.20035984848485,464.92999267578125,,,,,
S_244.08_244.32,South,244.2004356106845,464.94000244140625,,,,,
S_244.08_244.32,South,244.2008522681034,465.25,,,,,
S_244.08_244.32,South,244.20117424011232,465.3999938964844,,,,,
S_244.08_244.32,South,244.20160984386098,465.3800048828125,,,,,
S_244.08_244.32,South,244.20181818413013,465.32000732421875,,,,,
S_244.08_244.32,South,244.20191288109982,465.2900085449219,,,,,
S_244.08_244.32,South,244.20265151052766,465.3999938964844,,,,,
S_244.08_244.32,South,244.20325757344565,465.42999267578125,,,,,
S_244.08_244.32,South,244.20340908628523,465.4899902,,,,,
S_244.08_244.32,South,244.20414772727273,465.3999938964844,,,,,
S_244.08_244.32,South,244.20469697432085,465.25,,,,,
S_244.08_244.32,South,244.20488636826025,465.25,,,,,
S_244.08_244.32,South,244.2051893939394,465.30999755859375,,,,,
S_244.08_244.32,South,244.20549241961857,465.4599914550781,,,,,
S_244.08_244.32,South,244.20573864098753,465.55999755859375,,,,,
S_244.08_244.32,South,244.20636363867558,465.6300048828125,,,,,
S_244.08_244.32,South,244.20712121443316,465.4700012207031,,,,,
S_244.08_244.32,South,244.20785984386097,465.1600036621094,,,,,
S_244.08_244.32,South,244.20852272264887,464.6099853515625,,,,,
S_244.08_244.32,South,244.20857955007844,464.5899963378906,,,,,
S_244.08_244.32,South,244.20954545454546,465.2300109863281,,,,,
S_244.08_244.32,South,244.21000000462388,465.1199951171875,,,,,
S_244.08_244.32,South,244.21053030534225,464.7399902,,,,,
S_244.08_244.32,South,244.21077651515154,464.67999267578125,,,,,
S_244.08_244.32,South,244.21100379019074,464.6700134277344,,,,,
S_244.08_244.32,South,244.2114962098093,464.9599914550781,,,,,
S_244.08_244.32,South,244.21198864098753,465.0899963378906,,,,,
S_244.08_244.32,South,244.2122348507968,465.0799865722656,,,,,
S_244.08_244.32,South,244.21248106060608,465.0199890136719,,,,,
S_244.08_244.32,South,244.2129356106845,465.20001220703125,,,,,
S_244.08_244.32,South,244.2134469650731,464.9899902,,,,,
S_244.08_244.32,South,244.21393939625133,464.8699951171875,,,,,
S_244.08_244.32,South,244.2144318158699,465.04998779296875,,,,,
S_244.08_244.32,South,244.21490530071839,465.3900146484375,,,,,
S_244.08_244.32,South,244.2151704568574,465.4899902,,,,,
S_244.08_244.32,South,244.21539773189662,465.4700012207031,,,,,
S_244.08_244.32,South,244.21587121674511,465.70001220703125,,,,,
S_244.08_244.32,South,244.21589015151517,465.70001220703125,,,,,
S_244.08_244.32,South,244.21589015151517,465.7099914550781,,,,,
S_244.08_244.32,South,244.21638257113372,465.5899963378906,,,,,
S_244.08_244.32,South,244.2166287925027,465.6199951171875,,,,,
S_244.08_244.32,South,244.2168560559822,465.5299987792969,,,,,
S_244.08_244.32,South,244.21734848716042,465.55999755859375,,,,,
S_244.08_244.32,South,244.21784090677897,465.4599914550781,,,,,
S_244.08_244.32,South,244.2188068228057,465.5,,,,,
S_244.08_244.32,South,244.21929924242426,465.45001220703125,,,,,
S_244.08_244.32,South,244.21954545223352,465.5,,,,,
S_244.08_244.32,South,244.2197916620428,465.57000732421875,,,,,
S_244.08_244.32,South,244.22028409322104,465.7799987792969,,,,,
S_244.08_244.32,South,244.22075757806954,465.7600098,,,,,
S_244.08_244.32,South,244.22124999768806,465.67999267578125,,,,,
S_244.08_244.32,South,244.22172348253656,465.69000244140625,,,,,
S_244.08_244.32,South,244.22174242886632,465.69000244140625,,,,,
S_244.08_244.32,South,244.2222159137148,465.5299987792969,,,,,
S_244.08_244.32,South,244.22246212352408,465.5199890136719,,,,,
S_244.08_244.32,South,244.2232007529519,465.80999755859375,,,,,
S_244.08_244.32,South,244.22369318413013,465.7399902,,,,,
S_244.08_244.32,South,244.22416666897863,465.5199890136719,,,,,
S_244.08_244.32,South,244.22465908859718,465.6199951171875,,,,,
S_244.08_244.32,South,244.22539772958467,465.4700012207031,,,,,
S_244.08_244.32,South,244.22611742424243,465.4700012207031,,,,,
S_244.08_244.32,South,244.22660984386098,465.30999755859375,,,,,
S_244.08_244.32,South,244.22746211658827,465.4100036621094,,,,,
S_244.08_244.32,South,244.22763257575758,465.3599853515625,,,,,
S_244.08_244.32,South,244.22839015151516,465.54998779296875,,,,,
S_244.08_244.32,South,244.22914772727273,465.6199951171875,,,,,
S_244.08_244.32,South,244.23000000000002,465.6199951171875,,,,,
S_244.08_244.32,South,244.23041666897862,465.4200134277344,,,,,
S_244.08_244.32,South,244.23068181355796,465.3599853515625,,,,,
S_244.08_244.32,South,244.2308901538271,465.25,,,,,
S_244.08_244.32,South,244.23143938931554,465.1499938964844,,,,,
S_244.08_244.32,South,244.23221591140285,465.17999267578125,,,,,
S_244.08_244.32,South,244.2323295431426,465.1499938964844,,,,,
S_244.08_244.32,South,244.2337878787879,465.2200012207031,,,,,
S_244.08_244.32,South,244.23422348253655,465.20001220703125,,,,,
S_244.08_244.32,South,244.23450757344565,465.2600098,,,,,
S_244.08_244.32,South,244.2347159137148,465.2399902,,,,,
S_244.08_244.32,South,244.23503787416402,465.32000732421875,,,,,
S_244.08_244.32,South,244.23604167129056,465.3500061035156,,,,,
S_244.08_244.32,South,244.23660985310875,465.17999267578125,,,,,
S_244.08_244.32,South,244.23708333795722,465.17999267578125,,,,,
S_244.08_244.32,South,244.23755682280571,465.0899963378906,,,,,
S_244.08_244.32,South,244.23804924242427,465.4100036621094,,,,,
S_244.08_244.32,South,244.23833333333334,465.6700134277344,,,,,
S_244.08_244.32,South,244.2388257529519,465.7799987792969,,,,,
S_244.08_244.32,South,244.2394696969697,465.3800048828125,,,,,
S_244.08_244.32,South,244.2410037832549,465.05999755859375,,,,,
S_244.08_244.32,South,244.24159091140285,465.0799865722656,,,,,
S_244.08_244.32,South,244.24181818644206,465.0100098,,,,,
S_244.08_244.32,South,244.24229167129056,464.75,,,,,
S_244.08_244.32,South,244.24238636826024,464.7200012207031,,,,,
S_244.08_244.32,South,244.2432954568574,464.82000732421875,,,,,
S_244.08_244.32,South,244.24407196738505,464.70001220703125,,,,,
S_244.08_244.32,South,244.24481060837255,464.69000244140625,,,,,
S_244.08_244.32,South,244.24583332870947,464.2399902,,,,,
S_244.08_244.32,South,244.2461363659483,464.17999267578125,,,,,
S_244.08_244.32,South,244.24628787878788,464.2799987792969,,,,,
S_244.08_244.32,South,244.2470265197754,464.3699951171875,,,,,
S_244.08_244.32,South,244.24725378325493,464.5,,,,,
S_244.08_244.32,South,244.24759470159358,464.4899902,,,,,
S_244.08_244.32,South,244.24776514920322,464.4800109863281,,,,,
S_244.08_244.32,South,244.24806818644208,464.32000732421875,,,,,
S_244.08_244.32,South,244.24867423780037,464.2900085449219,,,,,
S_244.08_244.32,South,244.24924241961855,464.0899963378906,,,,,
